,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t9,강백호,2018,16,5,0,3,0,7,0,0,12,0,54,0,248,17,15,0.5081967213114754,0.7037037037037037
t2,이용규,2018,14,1,0,1,2,1,0,1,9,1,49,2,187,17,15,0.3584905660377358,0.40816326530612246
t3,이용규,2018,17,1,0,0,2,5,0,1,6,1,57,3,260,36,15,0.38461538461538464,0.3333333333333333
t4,이용규,2018,18,2,0,0,2,2,0,0,6,1,57,3,244,23,15,0.3870967741935484,0.38596491228070173
t5,이용규,2018,16,2,0,0,1,11,0,0,6,1,54,8,295,18,15,0.44776119402985076,0.37037037037037035
t6,이용규,2018,10,1,0,0,2,9,0,3,7,1,57,4,286,16,15,0.3188405797101449,0.21052631578947367
t7,이용규,2018,17,1,0,0,1,12,0,2,5,0,51,2,285,22,15,0.484375,0.37254901960784315
t8,이용규,2018,15,3,1,0,2,5,0,0,9,2,53,2,249,21,15,0.41935483870967744,0.4528301886792453
t9,이용규,2018,21,1,0,0,0,8,0,1,6,0,59,4,260,18,15,0.44776119402985076,0.3898305084745763
t2,오재원,2018,10,2,0,1,0,8,0,1,22,0,54,2,269,18,15,0.3387096774193548,0.3333333333333333
t3,오재원,2018,15,2,0,2,0,3,0,1,18,0,58,0,233,41,15,0.36065573770491804,0.46551724137931033
t4,오재원,2018,24,3,0,4,0,5,0,1,7,1,53,1,215,20,15,0.6101694915254238,0.8679245283018868
t5,오재원,2018,24,3,0,4,0,2,0,5,12,0,62,4,222,18,15,0.515625,0.7419354838709677
t6,오재원,2018,16,3,0,1,2,7,0,4,11,0,49,2,213,17,15,0.5,0.5306122448979592
t7,오재원,2018,19,3,1,1,0,7,0,1,10,0,56,3,268,20,15,0.49206349206349204,0.5714285714285714
t8,오재원,2018,16,3,0,2,0,3,0,0,11,1,56,0,231,20,15,0.4,0.5357142857142857
t9,오재원,2018,15,2,0,0,0,4,0,0,15,1,47,3,212,21,15,0.40384615384615385,0.40425531914893614
t2,김재호,2018,20,2,0,2,0,10,0,1,6,0,53,0,237,19,15,0.5396825396825397,0.6037735849056604
t3,김재호,2018,12,1,0,3,1,7,0,1,10,0,50,1,248,36,15,0.41379310344827586,0.52
t4,김재호,2018,19,1,0,3,1,4,0,0,10,0,44,1,208,20,15,0.5714285714285714,0.75
t5,김재호,2018,17,4,0,1,1,3,1,2,6,0,45,0,167,21,15,0.54,0.6444444444444445
t6,김재호,2018,8,1,0,1,0,3,0,2,6,0,38,0,173,17,15,0.3170731707317073,0.3684210526315789
t7,김재호,2018,11,2,0,2,1,7,0,2,13,0,47,0,231,21,15,0.41818181818181815,0.48936170212765956
t8,김재호,2018,13,2,0,1,0,4,0,1,13,0,45,2,189,19,15,0.40816326530612246,0.4666666666666667
t9,김재호,2018,17,5,0,2,0,9,0,1,8,2,49,2,263,21,15,0.55,0.7142857142857143
t2,러프,2018,21,2,2,2,4,3,0,1,13,0,54,0,260,42,15,0.5573770491803278,0.7222222222222222
t3,러프,2018,20,1,0,4,3,4,0,4,11,0,60,0,273,17,15,0.47761194029850745,0.6333333333333333
t4,러프,2018,21,5,0,4,2,3,0,2,8,0,61,0,267,22,15,0.5303030303030303,0.7704918032786885
t5,러프,2018,13,4,1,4,3,12,0,3,8,0,50,0,266,16,15,0.5692307692307692,0.8
t6,러프,2018,17,7,0,1,0,4,0,3,14,0,56,1,237,16,15,0.48333333333333334,0.625
t7,러프,2018,20,5,0,2,4,6,0,1,10,0,50,1,258,18,15,0.6166666666666667,0.76
t8,러프,2018,14,3,0,2,1,7,0,2,15,0,57,1,278,17,15,0.4153846153846154,0.49122807017543857
t9,러프,2018,20,3,1,6,0,11,0,1,12,0,55,0,290,17,15,0.6212121212121212,0.9636363636363636
t2,이성열,2018,13,2,0,5,0,2,0,1,16,0,56,1,236,17,15,0.3793103448275862,0.6607142857142857
t3,이성열,2018,19,3,0,4,0,4,1,0,16,0,60,1,233,37,15,0.47692307692307695,0.6833333333333333
t4,이성열,2018,15,1,0,3,1,6,0,1,25,0,56,0,235,20,15,0.4126984126984127,0.5178571428571429
t5,이성열,2018,12,4,0,2,0,5,1,0,14,0,49,1,212,18,15,0.43636363636363634,0.5714285714285714
t6,이성열,2018,18,4,0,7,2,3,0,2,21,0,57,1,227,16,15,0.5483870967741935,0.9473684210526315
t7,이성열,2018,17,1,0,4,1,4,0,2,18,1,57,1,268,16,15,0.42857142857142855,0.6140350877192983
t8,이성열,2018,23,4,1,3,0,1,1,2,13,0,60,0,228,20,15,0.532258064516129,0.7666666666666667
t9,이성열,2018,14,2,0,1,1,7,0,1,10,0,47,4,229,18,15,0.45454545454545453,0.46808510638297873
t2,노수광,2018,15,1,0,0,1,11,0,1,9,0,57,2,275,34,15,0.4057971014492754,0.2982456140350877
t3,노수광,2018,18,2,1,3,1,10,0,0,7,0,55,4,275,18,15,0.5303030303030303,0.6727272727272727
t4,노수광,2018,22,3,1,0,2,3,0,0,8,2,62,5,261,21,15,0.4492753623188406,0.5
t5,노수광,2018,20,2,1,1,1,2,0,1,14,2,59,5,280,19,15,0.421875,0.5254237288135594
t6,노수광,2018,23,2,1,0,2,7,0,0,13,0,60,2,283,17,15,0.5072463768115942,0.5
t7,노수광,2018,17,1,1,0,3,1,0,0,13,0,65,1,269,21,15,0.3333333333333333,0.3384615384615385
t8,노수광,2018,22,5,1,1,2,9,0,0,9,3,59,2,295,16,15,0.547945205479452,0.6610169491525424
t9,노수광,2018,8,1,1,1,0,1,0,0,6,1,34,1,134,19,15,0.3333333333333333,0.5
t2,박경수,2018,13,1,0,2,0,8,0,0,16,0,51,0,262,34,15,0.4067796610169492,0.45098039215686275
t3,박경수,2018,11,3,0,3,0,3,0,5,18,0,53,0,232,18,15,0.35714285714285715,0.5471698113207547
t4,박경수,2018,16,3,0,7,0,5,0,4,16,0,56,0,266,22,15,0.5081967213114754,0.8928571428571429
t5,박경수,2018,15,2,0,2,2,4,0,1,12,0,51,1,223,19,15,0.43859649122807015,0.5294117647058824
t6,박경수,2018,12,0,0,3,3,8,0,2,10,0,42,0,211,18,15,0.49056603773584906,0.5714285714285714
t7,박경수,2018,12,2,0,2,3,7,1,2,19,0,56,0,302,21,15,0.40298507462686567,0.42857142857142855
t8,박경수,2018,15,5,0,3,0,10,1,1,10,0,54,1,256,16,15,0.5230769230769231,0.6851851851851852
t9,박경수,2018,18,2,0,3,0,7,0,0,15,0,56,2,281,18,15,0.47619047619047616,0.6071428571428571
t2,심우준,2018,10,6,0,0,0,2,0,2,4,1,36,1,157,17,15,0.46153846153846156,0.6111111111111112
t3,심우준,2018,11,1,0,0,0,1,0,0,8,2,41,0,158,37,15,0.29545454545454547,0.3170731707317073
t4,심우준,2018,9,3,0,0,1,2,0,0,3,2,37,2,136,22,15,0.35714285714285715,0.40540540540540543
t5,심우준,2018,10,1,3,0,0,1,0,0,3,1,39,0,150,21,15,0.36585365853658536,0.5384615384615384
t6,심우준,2018,7,1,0,1,1,1,0,0,6,2,37,0,150,19,15,0.2682926829268293,0.35135135135135137
t7,심우준,2018,10,3,0,1,0,4,1,2,9,0,39,1,176,20,15,0.4318181818181818,0.5128205128205128
t8,심우준,2018,12,3,0,0,0,3,0,0,12,0,50,1,206,19,15,0.33962264150943394,0.36
t9,심우준,2018,11,1,0,1,1,1,0,0,6,1,35,5,147,20,15,0.39473684210526316,0.4857142857142857
t2,박용택,2018,18,2,0,3,1,5,0,0,8,0,52,1,217,34,15,0.5,0.6538461538461539
t3,박용택,2018,14,2,0,2,1,1,0,2,11,0,62,0,240,16,15,0.3125,0.41935483870967744
t4,박용택,2018,15,5,0,2,0,4,0,3,10,0,62,0,259,20,15,0.3939393939393939,0.532258064516129
t5,박용택,2018,24,3,0,1,0,7,0,6,11,0,60,1,278,16,15,0.5223880597014925,0.5666666666666667
t6,박용택,2018,19,6,0,2,1,7,0,1,11,0,58,1,240,16,15,0.5303030303030303,0.6724137931034483
t7,박용택,2018,13,2,1,1,0,6,0,1,19,0,59,0,283,18,15,0.35384615384615387,0.4067796610169492
t8,박용택,2018,16,5,0,2,0,5,0,1,11,0,58,0,266,17,15,0.4444444444444444,0.5862068965517241
t2,번즈,2018,7,3,0,1,3,2,0,2,17,1,50,1,202,19,15,0.2857142857142857,0.34
t3,번즈,2018,13,4,0,3,2,4,0,1,13,0,56,3,203,38,15,0.41935483870967744,0.5892857142857143
t4,번즈,2018,19,7,2,2,1,7,0,0,18,0,52,1,239,20,15,0.6333333333333333,0.9038461538461539
t5,번즈,2018,20,3,0,5,0,4,1,1,20,0,60,0,249,18,15,0.5076923076923077,0.7666666666666667
t6,번즈,2018,21,4,0,9,2,7,1,0,10,0,54,0,227,17,15,0.6875,1.2037037037037037
t7,번즈,2018,9,3,2,0,0,3,0,1,13,0,44,0,173,19,15,0.3617021276595745,0.4772727272727273
t8,번즈,2018,16,3,1,1,0,3,0,0,16,0,57,0,237,30,15,0.4,0.5087719298245614
t2,김동엽,2018,6,0,0,2,0,1,0,2,11,0,34,0,136,24,15,0.2571428571428571,0.4117647058823529
t3,김동엽,2018,10,2,0,1,1,2,0,4,14,0,49,0,183,20,15,0.3076923076923077,0.3673469387755102
t4,김동엽,2018,16,2,0,2,2,3,0,1,19,1,56,3,246,22,15,0.4032258064516129,0.5
t5,김동엽,2018,16,2,0,5,0,1,0,1,13,0,57,1,209,20,15,0.41379310344827586,0.7017543859649122
t6,김동엽,2018,19,3,0,5,0,4,0,0,11,0,56,2,243,18,15,0.5166666666666667,0.8035714285714286
t7,김동엽,2018,9,3,0,1,0,0,0,2,8,0,46,1,160,22,15,0.2826086956521739,0.41304347826086957
t8,김동엽,2018,13,2,0,4,1,4,0,2,16,0,59,2,248,17,15,0.375,0.559322033898305
t2,류지혁,2018,6,1,0,0,2,3,0,0,4,1,24,1,121,19,15,0.4,0.3333333333333333
t3,류지혁,2018,11,2,0,1,2,3,0,0,9,3,36,0,164,36,15,0.4318181818181818,0.5277777777777778
t4,류지혁,2018,6,0,0,0,0,3,0,0,7,2,28,0,150,20,15,0.2727272727272727,0.21428571428571427
t5,류지혁,2018,9,1,0,0,1,5,0,0,5,1,37,0,142,21,15,0.36363636363636365,0.2972972972972973
t6,류지혁,2018,6,0,0,0,3,2,0,1,3,1,28,2,114,18,15,0.3235294117647059,0.21428571428571427
t7,류지혁,2018,2,1,0,0,2,1,0,2,3,0,14,0,78,22,15,0.35294117647058826,0.2857142857142857
t8,류지혁,2018,12,1,0,0,0,5,0,0,4,1,33,0,152,21,15,0.46153846153846156,0.42424242424242425
t2,최재훈,2018,13,1,0,0,0,5,0,0,5,1,35,3,157,19,15,0.4634146341463415,0.42857142857142855
t3,최재훈,2018,9,2,0,1,3,0,0,0,6,1,31,0,140,38,15,0.42857142857142855,0.5483870967741935
t4,최재훈,2018,14,5,0,0,3,3,0,2,8,1,37,2,166,20,15,0.5681818181818182,0.6486486486486487
t5,최재훈,2018,12,3,0,0,1,1,0,0,5,1,30,2,137,21,15,0.5151515151515151,0.6
t6,최재훈,2018,6,1,0,0,1,4,0,0,7,0,33,0,153,16,15,0.3157894736842105,0.24242424242424243
t7,최재훈,2018,6,2,0,0,2,0,0,2,10,1,39,0,148,21,15,0.23809523809523808,0.2564102564102564
t8,최재훈,2018,9,1,0,0,2,1,0,0,9,1,37,0,165,23,15,0.3170731707317073,0.2972972972972973
t2,유강남,2018,21,6,0,4,1,4,1,2,9,2,48,0,192,35,15,0.6607142857142857,1.0208333333333333
t3,유강남,2018,13,7,0,0,1,1,0,3,7,0,45,0,163,19,15,0.46808510638297873,0.6
t4,유강남,2018,16,1,0,6,3,1,0,2,5,0,47,0,192,22,15,0.5294117647058824,0.8936170212765957
t5,유강남,2018,14,4,0,0,0,3,0,3,5,0,44,0,165,20,15,0.44680851063829785,0.5
t6,유강남,2018,7,1,0,1,3,2,0,1,11,0,46,0,193,19,15,0.27450980392156865,0.2826086956521739
t7,유강남,2018,9,2,0,0,0,2,0,3,10,0,50,0,208,18,15,0.25,0.26
t8,유강남,2018,18,4,0,5,0,5,0,4,17,0,55,0,239,18,15,0.5333333333333333,0.8363636363636363
t2,윤석민,2018,15,2,0,3,1,1,0,1,8,2,49,0,183,35,15,0.41509433962264153,0.6326530612244898
t3,윤석민,2018,12,3,0,2,0,4,0,1,8,0,50,1,206,18,15,0.3888888888888889,0.52
t4,윤석민,2018,11,1,0,1,0,6,0,4,9,0,51,0,246,23,15,0.3333333333333333,0.3333333333333333
t5,윤석민,2018,20,3,0,2,0,6,0,0,9,0,55,1,226,20,15,0.5081967213114754,0.6181818181818182
t6,윤석민,2018,18,3,0,3,0,4,2,0,5,0,57,0,220,18,15,0.47619047619047616,0.631578947368421
t7,윤석민,2018,8,1,0,2,1,7,0,3,11,0,41,0,215,21,15,0.3877551020408163,0.43902439024390244
t8,윤석민,2018,20,5,0,3,2,4,0,4,9,0,62,1,256,17,15,0.5,0.6774193548387096
t2,버나디나,2018,20,4,0,1,1,12,2,1,14,1,63,3,271,18,15,0.5063291139240507,0.5079365079365079
t3,버나디나,2018,18,4,0,2,2,11,0,0,13,1,56,2,272,36,15,0.5285714285714286,0.6071428571428571
t4,버나디나,2018,17,2,2,2,1,7,1,0,11,0,53,2,223,20,15,0.5161290322580645,0.660377358490566
t5,버나디나,2018,19,3,0,5,0,9,0,1,15,0,60,4,276,21,15,0.5217391304347826,0.75
t6,버나디나,2018,20,1,0,3,1,8,0,1,13,1,55,7,250,17,15,0.5076923076923077,0.6181818181818182
t7,버나디나,2018,17,3,1,0,3,7,0,3,9,0,62,6,276,31,15,0.4305555555555556,0.41935483870967744
t8,버나디나,2018,16,1,0,5,1,2,0,2,9,0,62,2,228,20,15,0.38461538461538464,0.6129032258064516
t2,박건우,2018,20,1,0,3,2,4,0,0,5,0,61,2,230,16,15,0.44776119402985076,0.5573770491803278
t3,박건우,2018,19,4,1,1,0,5,0,2,6,0,51,0,205,55,15,0.5357142857142857,0.6666666666666666
t4,박건우,2018,20,7,1,3,2,1,0,1,8,0,55,1,206,23,15,0.5862068965517241,0.8909090909090909
t5,박건우,2018,17,1,2,2,2,5,0,3,8,1,55,0,212,16,15,0.4603174603174603,0.6
t6,박건우,2018,18,1,1,0,1,3,0,2,12,0,63,0,239,18,15,0.3582089552238806,0.36507936507936506
t7,박건우,2018,19,2,0,0,2,2,0,2,7,0,60,1,242,22,15,0.390625,0.38333333333333336
t8,박건우,2018,20,6,0,1,0,4,1,1,7,0,58,1,196,17,15,0.5079365079365079,0.6206896551724138
t2,안치홍,2018,20,6,0,2,1,7,0,1,7,0,62,0,264,18,15,0.5142857142857142,0.6451612903225806
t3,안치홍,2018,16,3,0,3,0,5,0,1,6,0,53,0,199,37,15,0.46551724137931033,0.6415094339622641
t4,안치홍,2018,20,6,1,1,2,1,0,0,9,0,62,1,228,20,15,0.47692307692307695,0.6290322580645161
t5,안치홍,2018,18,3,0,2,1,4,0,2,7,0,55,1,198,21,15,0.4666666666666667,0.5818181818181818
t6,안치홍,2018,25,4,0,4,1,1,0,3,2,0,58,1,213,18,15,0.5833333333333334,0.8448275862068966
t7,안치홍,2018,22,7,0,3,0,7,0,1,8,0,57,0,212,19,15,0.609375,0.8421052631578947
t8,안치홍,2018,20,4,0,3,1,6,1,2,9,0,55,0,231,32,15,0.5555555555555556,0.7272727272727273
t2,채태인,2018,24,6,0,1,0,4,0,0,9,1,55,0,208,45,15,0.5833333333333334,0.7272727272727273
t3,채태인,2018,11,2,0,3,1,4,1,0,11,0,39,0,184,19,15,0.4888888888888889,0.6923076923076923
t4,채태인,2018,12,1,0,3,0,1,0,1,13,0,46,0,180,24,15,0.3617021276595745,0.5652173913043478
t5,채태인,2018,9,0,0,1,0,5,1,1,14,0,41,0,208,17,15,0.3404255319148936,0.3170731707317073
t6,채태인,2018,14,1,0,3,0,3,0,0,17,0,49,0,193,19,15,0.40384615384615385,0.5714285714285714
t7,채태인,2018,13,3,0,0,0,2,0,3,5,0,33,0,139,19,15,0.5142857142857142,0.5757575757575758
t8,채태인,2018,14,3,0,2,0,2,0,1,18,0,40,0,169,19,15,0.5,0.7
t2,오재일,2018,20,4,0,7,2,13,0,0,15,0,52,1,283,16,15,0.6865671641791045,1.0769230769230769
t3,오재일,2018,18,0,0,4,0,8,0,0,13,0,56,0,257,34,15,0.46875,0.6071428571428571
t4,오재일,2018,18,4,0,5,1,7,0,0,11,0,43,0,209,18,15,0.6862745098039216,1.069767441860465
t5,오재일,2018,8,1,0,1,2,9,0,1,16,0,35,0,189,31,15,0.45652173913043476,0.4
t6,오재일,2018,5,1,1,0,1,4,0,0,14,0,45,0,209,31,15,0.24,0.2222222222222222
t7,오재일,2018,16,4,1,3,0,4,0,0,12,0,55,0,226,20,15,0.4745762711864407,0.7090909090909091
t8,오재일,2018,12,3,0,3,0,8,1,0,25,0,56,0,276,20,15,0.4153846153846154,0.5357142857142857
t2,강민호,2018,15,1,0,2,1,3,1,1,14,0,55,0,207,34,15,0.38333333333333336,0.45454545454545453
t3,강민호,2018,13,0,0,3,1,7,2,0,9,0,45,0,166,21,15,0.4727272727272727,0.5555555555555556
t4,강민호,2018,15,0,0,3,2,2,1,2,9,0,48,0,197,24,15,0.4339622641509434,0.5625
t5,강민호,2018,10,2,0,0,2,3,0,1,11,0,46,0,197,18,15,0.3333333333333333,0.30434782608695654
t6,강민호,2018,16,4,0,7,2,3,0,0,9,0,48,0,196,18,15,0.6037735849056604,1.0833333333333333
t7,강민호,2018,16,3,0,4,3,4,1,0,11,0,49,0,228,22,15,0.543859649122807,0.7755102040816326
t8,강민호,2018,9,3,0,1,1,3,0,5,16,0,54,0,225,19,15,0.29310344827586204,0.35185185185185186
t2,이원석,2018,13,2,0,0,1,7,0,2,10,0,57,0,263,45,15,0.35384615384615387,0.2982456140350877
t3,이원석,2018,21,1,0,3,0,7,0,0,18,0,57,0,267,21,15,0.5,0.6140350877192983
t4,이원석,2018,20,5,0,3,1,8,0,0,7,0,56,0,243,19,15,0.5692307692307692,0.75
t5,이원석,2018,11,4,0,1,0,6,0,1,7,0,43,0,205,20,15,0.4489795918367347,0.5348837209302325
t6,이원석,2018,18,4,0,2,0,5,0,2,12,0,58,0,246,19,15,0.4603174603174603,0.5862068965517241
t7,이원석,2018,16,5,0,3,2,10,0,0,13,0,54,0,303,18,15,0.5454545454545454,0.7037037037037037
t8,이원석,2018,16,5,0,2,1,2,0,3,18,0,64,1,303,18,15,0.3880597014925373,0.53125
t2,김선빈,2018,17,1,0,2,2,12,0,0,4,0,46,2,255,18,15,0.5666666666666667,0.5869565217391305
t3,김선빈,2018,18,2,0,0,1,8,0,0,1,2,51,0,248,36,15,0.46774193548387094,0.43137254901960786
t4,김선빈,2018,12,1,0,0,1,4,0,3,3,0,56,1,222,21,15,0.29508196721311475,0.25
t5,김선빈,2018,12,1,1,0,2,5,0,3,6,0,44,1,183,37,15,0.4117647058823529,0.38636363636363635
t6,김선빈,2018,10,2,0,0,1,4,0,1,3,1,47,0,178,16,15,0.32075471698113206,0.2978723404255319
t7,김선빈,2018,22,2,1,1,0,6,1,1,5,0,60,0,259,17,15,0.4925373134328358,0.55
t8,김선빈,2018,17,7,0,0,1,2,0,1,8,1,49,0,187,21,15,0.5094339622641509,0.6326530612244898
t2,오태곤,2018,10,1,0,3,1,2,0,1,13,1,49,1,209,38,15,0.32075471698113206,0.4897959183673469
t3,오태곤,2018,7,1,0,0,0,1,0,1,8,0,26,2,104,20,15,0.3333333333333333,0.34615384615384615
t4,오태곤,2018,10,3,1,1,0,5,0,2,13,0,41,1,177,30,15,0.43478260869565216,0.5609756097560976
t5,오태곤,2018,14,2,0,2,0,5,0,2,16,2,49,2,214,16,15,0.4107142857142857,0.5306122448979592
t6,오태곤,2018,12,3,1,1,1,0,0,1,10,0,43,2,160,17,15,0.4090909090909091,0.5813953488372093
t7,오태곤,2018,14,4,0,2,0,5,0,0,12,0,40,1,186,19,15,0.5555555555555556,0.75
t8,오태곤,2018,8,1,0,2,2,1,0,0,8,0,37,1,129,18,15,0.35,0.4864864864864865
t2,나주환,2018,9,1,0,3,0,4,0,0,7,1,38,0,166,49,15,0.3953488372093023,0.6052631578947368
t3,나주환,2018,10,3,0,1,1,4,0,0,7,3,39,0,170,18,15,0.40425531914893614,0.5128205128205128
t4,나주환,2018,12,2,0,0,0,6,0,0,8,1,45,1,216,23,15,0.38461538461538464,0.35555555555555557
t5,나주환,2018,11,5,0,2,1,4,0,1,7,3,44,1,222,16,15,0.4423076923076923,0.6590909090909091
t6,나주환,2018,12,4,0,2,2,6,0,0,8,1,45,1,214,19,15,0.48148148148148145,0.6222222222222222
t7,나주환,2018,17,4,0,1,0,5,0,0,7,3,47,0,200,21,15,0.4909090909090909,0.6170212765957447
t8,나주환,2018,14,3,0,2,0,5,0,0,10,1,53,1,230,22,15,0.4067796610169492,0.5283018867924528
t2,장성우,2018,10,1,0,2,0,6,0,0,9,0,47,1,234,37,15,0.3584905660377358,0.425531914893617
t3,장성우,2018,11,1,0,4,0,4,0,0,10,0,43,0,206,21,15,0.425531914893617,0.6744186046511628
t4,장성우,2018,16,2,0,1,1,3,0,2,11,1,48,0,192,22,15,0.4339622641509434,0.5
t5,장성우,2018,7,0,0,1,0,3,0,2,9,0,36,0,152,22,15,0.28205128205128205,0.3055555555555556
t6,장성우,2018,17,3,0,2,0,4,0,0,9,0,45,0,191,17,15,0.5306122448979592,0.6888888888888889
t7,장성우,2018,8,3,0,1,1,5,0,1,8,0,35,0,179,24,15,0.43902439024390244,0.5142857142857142
t8,장성우,2018,5,1,0,0,0,2,0,0,7,0,27,0,120,18,15,0.27586206896551724,0.25925925925925924
t2,김민식,2018,4,0,1,0,0,6,0,1,4,1,27,1,163,18,15,0.3235294117647059,0.25925925925925924
t3,김민식,2018,16,3,0,1,1,6,0,1,5,2,41,1,186,36,15,0.54,0.6341463414634146
t4,김민식,2018,4,0,0,0,0,2,0,0,7,0,30,0,134,34,15,0.1875,0.13333333333333333
t5,김민식,2018,8,1,1,0,1,4,0,2,10,2,39,0,169,21,15,0.32608695652173914,0.3333333333333333
t6,김민식,2018,6,2,0,0,0,4,0,2,8,0,42,2,182,20,15,0.2608695652173913,0.23809523809523808
t7,김민식,2018,13,2,1,3,0,6,0,1,7,1,47,1,218,19,15,0.46296296296296297,0.6808510638297872
t8,김민식,2018,10,0,0,0,0,5,0,0,9,4,34,0,156,21,15,0.3488372093023256,0.29411764705882354
t2,노진혁,2018,17,2,0,5,0,2,0,1,14,0,66,0,239,18,15,0.38235294117647056,0.6212121212121212
t3,노진혁,2018,23,7,1,2,0,4,0,2,8,0,60,1,237,23,15,0.578125,0.8
t4,노진혁,2018,12,4,1,0,0,5,0,2,16,0,48,1,225,18,15,0.41509433962264153,0.4791666666666667
t5,노진혁,2018,11,1,0,0,1,5,0,1,5,0,46,0,191,16,15,0.34615384615384615,0.2826086956521739
t6,노진혁,2018,12,2,0,1,0,4,0,1,10,0,45,1,174,19,15,0.3877551020408163,0.4444444444444444
t7,노진혁,2018,14,3,1,1,1,4,0,0,6,1,43,0,167,16,15,0.4897959183673469,0.627906976744186
t8,노진혁,2018,10,0,1,0,0,0,0,0,15,0,41,1,167,18,15,0.2682926829268293,0.3170731707317073
t2,최정,2018,13,2,0,3,1,8,1,1,15,0,50,0,236,22,15,0.4666666666666667,0.58
t3,최정,2018,7,1,1,1,4,8,0,3,18,0,49,0,277,55,15,0.36065573770491804,0.32653061224489793
t4,최정,2018,14,3,0,6,4,7,0,0,17,0,53,1,273,31,15,0.53125,0.8301886792452831
t5,최정,2018,13,2,0,6,2,6,0,2,15,0,54,1,246,16,15,0.46774193548387094,0.7592592592592593
t6,최정,2018,8,0,0,3,6,5,0,2,11,0,47,1,226,18,15,0.3793103448275862,0.425531914893617
t7,최정,2018,15,4,0,6,3,7,0,0,24,0,60,0,305,18,15,0.5,0.7833333333333333
t8,최정,2018,17,2,0,8,3,10,1,2,20,0,57,2,285,20,15,0.5774647887323944,0.9298245614035088
t2,박병호,2018,17,4,0,4,3,7,2,2,19,0,54,0,250,19,15,0.5606060606060606,0.7592592592592593
t3,박병호,2018,24,2,0,9,5,9,2,2,14,0,56,0,267,34,15,0.7083333333333334,1.1428571428571428
t4,박병호,2018,18,4,0,8,1,6,0,0,19,0,58,0,288,17,15,0.5692307692307692,1.0
t5,박병호,2018,17,6,0,4,2,8,0,1,16,0,59,0,269,18,15,0.5362318840579711,0.7627118644067796
t6,박병호,2018,25,2,0,5,1,9,3,1,14,0,56,0,298,16,15,0.6521739130434783,0.875
t7,박병호,2018,12,0,0,6,2,8,1,2,10,0,40,0,208,17,15,0.5686274509803921,0.9
t8,박병호,2018,13,1,0,4,1,15,1,1,14,0,49,0,282,16,15,0.5303030303030303,0.6326530612244898
t2,조수행,2018,14,1,1,0,0,2,0,0,6,2,42,4,190,35,15,0.391304347826087,0.4523809523809524
t3,조수행,2018,4,0,0,0,0,0,0,2,9,1,27,1,108,20,15,0.14285714285714285,0.14814814814814814
t4,조수행,2018,11,1,1,1,0,0,0,1,6,1,30,0,118,19,15,0.45161290322580644,0.6666666666666666
t5,조수행,2018,5,0,0,0,0,3,0,0,0,0,18,1,72,18,15,0.38095238095238093,0.2777777777777778
t6,조수행,2018,3,0,0,0,0,0,0,0,3,0,17,1,53,22,15,0.17647058823529413,0.17647058823529413
t7,조수행,2018,13,4,2,0,0,2,0,0,5,0,27,1,111,19,15,0.7241379310344828,1.0
t8,조수행,2018,0,0,0,0,0,1,0,1,1,0,10,0,41,23,15,0.09090909090909091,0.0
t2,문규현,2018,12,0,1,1,0,2,0,0,5,0,37,0,150,21,15,0.41025641025641024,0.5135135135135135
t3,문규현,2018,12,3,0,0,0,4,0,0,4,1,36,1,160,21,15,0.4634146341463415,0.5
t4,문규현,2018,14,2,0,1,0,1,0,2,6,1,47,0,179,21,15,0.3673469387755102,0.46808510638297873
t5,문규현,2018,6,1,0,1,0,0,0,1,4,1,30,0,109,20,15,0.25806451612903225,0.4
t6,문규현,2018,12,3,0,0,0,5,0,1,5,2,50,0,229,21,15,0.3508771929824561,0.36
t7,문규현,2018,13,3,0,1,0,3,0,4,2,4,42,0,159,17,15,0.40816326530612246,0.5476190476190477
t8,문규현,2018,2,1,0,0,0,0,0,0,5,0,20,0,71,21,15,0.15,0.2
t2,김상수,2018,12,0,0,1,1,2,0,1,13,1,47,0,208,39,15,0.3137254901960784,0.3404255319148936
t3,김상수,2018,13,1,0,1,0,4,0,1,14,1,55,0,239,18,15,0.31666666666666665,0.34545454545454546
t4,김상수,2018,14,0,0,1,1,4,0,3,8,0,56,2,220,30,15,0.32786885245901637,0.32142857142857145
t5,김상수,2018,15,1,1,0,0,0,0,3,12,2,61,2,257,17,15,0.2698412698412698,0.32786885245901637
t6,김상수,2018,17,3,0,0,2,3,0,1,7,0,59,1,260,31,15,0.390625,0.3898305084745763
t7,김상수,2018,18,2,0,4,0,8,0,1,14,1,58,4,285,17,15,0.47761194029850745,0.6551724137931034
t8,김상수,2018,12,1,0,2,2,2,0,0,12,1,52,0,220,17,15,0.3333333333333333,0.4230769230769231
t2,김주찬,2018,18,2,0,1,0,4,2,3,6,0,48,3,150,42,15,0.5,0.5416666666666666
t3,김주찬,2018,24,5,0,3,0,1,0,2,6,1,54,3,189,20,15,0.5892857142857143,0.8518518518518519
t4,김주찬,2018,11,0,0,2,1,3,0,2,2,0,47,0,177,37,15,0.3333333333333333,0.40425531914893614
t5,김주찬,2018,18,1,0,2,0,1,1,1,7,0,51,0,172,18,15,0.4339622641509434,0.5490196078431373
t6,김주찬,2018,20,4,0,2,0,4,2,2,7,0,56,0,195,19,15,0.5161290322580645,0.6428571428571429
