,PCODE,NAME,year,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,출루,장타,series_index
143,61204.0,김동한,2018,6,21,2,3,0,0,1,6,2,0,0,3,0,0,3,1,0,1,105,4.0,2018-06-22,2018-07-17,-25 days,15,0.2916666666666667,0.3333333333333333,t1
144,61204.0,김동한,2018,5,26,5,7,1,0,0,8,2,1,0,0,0,0,9,0,2,0,123,3.0,2018-04-20,2018-06-21,-62 days,15,0.2857142857142857,0.34615384615384615,t2
145,61204.0,김동한,2018,4,16,3,3,0,0,1,6,3,1,1,2,0,0,4,0,0,1,79,1.0,2018-03-24,2018-04-19,-26 days,10,0.3333333333333333,0.4375,t3
146,61204.0,김동한,2019,6,24,0,3,0,0,0,3,0,0,1,3,0,0,6,1,1,0,102,0.0,2019-08-23,2019-10-01,-39 days,15,0.21428571428571427,0.125,t0
147,61204.0,김동한,2019,8,35,5,11,3,0,0,14,1,2,0,0,0,0,7,0,0,0,120,2.0,2019-06-19,2019-08-21,-63 days,15,0.4,0.4857142857142857,t1
148,61204.0,김동한,2019,5,19,4,8,1,0,0,9,1,1,1,3,0,0,2,0,0,0,84,1.0,2019-04-07,2019-06-18,-72 days,12,0.5454545454545454,0.5263157894736842,t2
149,61204.0,김동한,2020,0,7,3,2,1,0,0,3,1,2,1,2,0,0,0,0,0,0,32,0.0,2020-09-30,2020-10-29,-29 days,15,0.5555555555555556,0.5714285714285714,t0
150,61204.0,김동한,2020,0,11,6,3,2,0,0,5,0,0,2,0,0,0,3,0,0,0,36,1.0,2020-09-01,2020-09-27,-26 days,15,0.45454545454545453,0.6363636363636364,t1
151,61204.0,김동한,2020,0,6,3,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,18,0.0,2020-07-25,2020-08-27,-33 days,15,0.14285714285714285,0.0,t2
152,61204.0,김동한,2020,2,16,8,4,1,0,0,5,1,3,1,1,0,0,3,1,0,0,58,1.0,2020-06-18,2020-07-21,-33 days,15,0.35294117647058826,0.375,t3
153,61204.0,김동한,2020,6,24,2,5,1,0,0,6,1,3,0,1,0,0,2,0,0,0,81,3.0,2020-05-22,2020-06-17,-26 days,15,0.28,0.2916666666666667,t4
154,61204.0,김동한,2020,1,4,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,11,0.0,2020-05-07,2020-05-21,-14 days,7,0.25,0.25,t5
155,61353.0,고종욱,2018,7,30,5,7,1,0,1,11,2,2,0,1,0,0,14,0,0,0,129,1.0,2018-09-09,2018-11-02,-54 days,15,0.3225806451612903,0.43333333333333335,t0
156,61353.0,고종욱,2018,13,48,8,17,6,0,0,23,6,2,1,3,0,0,13,1,1,0,184,2.0,2018-08-02,2018-09-08,-37 days,15,0.5,0.6041666666666666,t1
157,61353.0,고종욱,2018,11,52,4,13,5,0,0,18,7,4,0,1,0,0,12,0,0,0,208,6.0,2018-07-12,2018-08-01,-20 days,15,0.3584905660377358,0.4423076923076923,t2
158,61353.0,고종욱,2018,11,44,7,14,3,0,1,20,9,4,0,3,1,0,13,0,0,1,197,3.0,2018-06-21,2018-07-11,-20 days,15,0.4583333333333333,0.5454545454545454,t3
159,61353.0,고종욱,2018,13,52,7,18,6,0,0,24,11,1,1,0,0,0,13,0,0,2,203,4.0,2018-05-03,2018-06-20,-48 days,15,0.46153846153846156,0.5769230769230769,t4
160,61353.0,고종욱,2018,11,54,8,9,0,0,1,12,9,1,0,3,0,0,18,1,0,0,211,3.0,2018-04-13,2018-05-02,-19 days,15,0.22807017543859648,0.24074074074074073,t5
161,61353.0,고종욱,2018,12,53,6,14,1,0,3,24,10,1,2,3,0,1,15,0,0,1,209,3.0,2018-03-25,2018-04-11,-17 days,15,0.38596491228070173,0.5283018867924528,t6
162,61353.0,고종욱,2019,11,45,4,7,0,0,0,7,3,3,0,4,0,0,11,1,0,0,189,2.0,2019-09-13,2019-10-17,-34 days,15,0.22448979591836735,0.15555555555555556,t0
163,61353.0,고종욱,2019,15,62,11,27,1,1,1,33,8,8,2,3,0,0,8,2,0,0,227,3.0,2019-08-21,2019-09-12,-22 days,15,0.5076923076923077,0.5806451612903226,t1
164,61353.0,고종욱,2019,14,52,4,14,4,2,0,22,2,0,2,0,0,0,9,0,0,0,181,5.0,2019-07-31,2019-08-20,-20 days,15,0.38461538461538464,0.5384615384615384,t2
165,61353.0,고종욱,2019,14,56,6,18,2,0,0,20,8,3,2,2,0,0,10,0,0,0,203,1.0,2019-07-05,2019-07-30,-25 days,15,0.3793103448275862,0.39285714285714285,t3
166,61353.0,고종욱,2019,13,57,8,19,6,1,0,27,10,2,0,2,0,0,9,1,0,0,218,8.0,2019-06-15,2019-07-03,-18 days,15,0.4745762711864407,0.5964912280701754,t4
167,61353.0,고종욱,2019,14,65,6,19,2,0,0,21,5,1,1,1,0,0,10,0,0,1,232,5.0,2019-05-29,2019-06-14,-16 days,15,0.3333333333333333,0.35384615384615387,t5
168,61353.0,고종욱,2019,15,58,14,25,1,1,0,28,5,6,2,5,0,1,12,1,0,0,225,1.0,2019-05-09,2019-05-28,-19 days,15,0.515625,0.5172413793103449,t6
169,61353.0,고종욱,2019,13,56,10,14,7,0,0,21,8,2,0,0,1,0,9,0,0,1,219,7.0,2019-04-20,2019-05-08,-18 days,15,0.38596491228070173,0.5,t7
170,61353.0,고종욱,2019,10,45,11,16,2,2,2,28,7,5,1,2,0,0,13,0,0,0,174,4.0,2019-03-30,2019-04-19,-20 days,15,0.5106382978723404,0.7555555555555555,t8
171,61353.0,고종욱,2019,0,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23,0.0,2019-03-24,2019-03-29,-5 days,5,0.0,0.0,t9
172,61353.0,고종욱,2020,11,49,5,21,3,1,0,26,8,0,0,2,0,0,7,0,0,0,195,4.0,2020-10-09,2020-10-30,-21 days,15,0.5294117647058824,0.6122448979591837,t0
173,61353.0,고종욱,2020,10,38,7,11,1,0,2,18,2,0,1,2,0,0,12,0,0,0,151,2.0,2020-09-15,2020-10-08,-23 days,15,0.4,0.5526315789473685,t1
174,61353.0,고종욱,2020,14,51,6,11,1,0,1,15,3,0,0,4,0,0,8,0,0,0,172,6.0,2020-08-28,2020-09-13,-16 days,15,0.3090909090909091,0.3333333333333333,t2
175,61353.0,고종욱,2020,9,43,4,15,4,0,0,19,4,0,1,2,0,0,2,0,0,1,139,4.0,2020-07-28,2020-08-27,-30 days,15,0.4666666666666667,0.5348837209302325,t3
176,61353.0,고종욱,2020,10,38,1,6,0,0,0,6,3,0,1,4,0,0,10,1,0,0,182,0.0,2020-06-25,2020-07-27,-32 days,15,0.23809523809523808,0.15789473684210525,t4
177,61353.0,고종욱,2020,11,48,1,12,0,2,0,16,6,1,0,0,1,0,16,2,0,0,181,3.0,2020-05-07,2020-06-23,-47 days,15,0.30612244897959184,0.375,t5
178,61353.0,고종욱,2020,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1.0,2020-05-05,2020-05-06,-1 days,2,0.2,0.2,t6
179,61353.0,고종욱,2021,13,41,5,14,1,0,1,18,7,1,1,4,0,0,7,3,0,0,184,3.0,2021-08-18,2021-09-08,-21 days,15,0.4444444444444444,0.4878048780487805,t0
180,61353.0,고종욱,2021,6,29,7,10,1,0,0,11,1,0,0,2,0,0,4,2,0,0,123,3.0,2021-06-26,2021-08-15,-50 days,15,0.41935483870967744,0.41379310344827586,t1
181,61353.0,고종욱,2021,11,39,5,12,3,0,0,15,4,0,0,2,0,0,6,0,0,2,152,5.0,2021-06-02,2021-06-25,-23 days,15,0.4146341463414634,0.46153846153846156,t2
182,61353.0,고종욱,2021,6,25,2,5,0,0,0,5,2,0,2,2,0,0,4,1,0,0,106,2.0,2021-04-11,2021-06-01,-51 days,15,0.25925925925925924,0.2,t3
183,61353.0,고종욱,2021,3,10,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,48,0.0,2021-04-07,2021-04-10,-3 days,4,0.3333333333333333,0.2,t4
184,61404.0,김헌곤,2018,13,44,4,10,2,0,1,15,3,5,1,4,1,0,11,1,1,0,198,6.0,2018-09-18,2018-10-13,-25 days,15,0.36,0.4090909090909091,t0
185,61404.0,김헌곤,2018,13,49,9,9,2,0,0,11,2,1,0,6,1,0,9,2,0,0,250,3.0,2018-08-14,2018-09-16,-33 days,15,0.32142857142857145,0.2653061224489796,t1
186,61404.0,김헌곤,2018,15,55,11,20,3,0,2,29,10,4,2,7,2,0,7,2,2,1,271,3.0,2018-07-25,2018-08-12,-18 days,15,0.5151515151515151,0.6181818181818182,t2
187,61404.0,김헌곤,2018,15,59,14,21,3,2,1,31,9,3,0,6,1,0,13,2,0,0,232,2.0,2018-07-04,2018-07-24,-20 days,15,0.5151515151515151,0.6271186440677966,t3
188,61404.0,김헌곤,2018,14,54,7,18,4,0,2,28,12,1,1,6,2,0,5,1,0,1,251,10.0,2018-06-14,2018-07-01,-17 days,15,0.5161290322580645,0.6296296296296297,t4
189,61404.0,김헌곤,2018,15,52,6,14,2,0,0,16,6,3,1,4,1,0,4,1,0,1,202,6.0,2018-05-27,2018-06-13,-17 days,15,0.3684210526315789,0.34615384615384615,t5
190,61404.0,김헌곤,2018,15,60,10,16,2,0,1,21,8,1,0,5,1,1,3,1,1,0,251,4.0,2018-05-09,2018-05-26,-17 days,15,0.38235294117647056,0.4,t6
191,61404.0,김헌곤,2018,15,59,9,17,2,0,3,28,9,0,1,5,0,0,5,2,0,0,243,7.0,2018-04-20,2018-05-08,-18 days,15,0.421875,0.559322033898305,t7
192,61404.0,김헌곤,2018,15,62,5,24,6,0,1,33,12,4,2,8,1,0,11,1,1,1,294,6.0,2018-04-01,2018-04-19,-18 days,15,0.5555555555555556,0.6451612903225806,t8
193,61404.0,김헌곤,2018,6,19,2,5,0,0,0,5,0,0,1,3,0,0,2,0,0,0,97,1.0,2018-03-24,2018-03-30,-6 days,6,0.36363636363636365,0.2631578947368421,t9
194,61404.0,김헌곤,2019,15,51,8,15,3,0,0,18,3,2,0,4,1,0,3,3,0,0,225,3.0,2019-08-25,2019-09-19,-25 days,15,0.4107142857142857,0.4117647058823529,t0
195,61404.0,김헌곤,2019,15,59,4,17,0,1,1,22,5,0,1,3,0,0,5,1,0,0,241,4.0,2019-08-03,2019-08-24,-21 days,15,0.3548387096774194,0.4067796610169492,t1
196,61404.0,김헌곤,2019,15,54,9,18,4,0,0,22,5,2,2,8,3,0,5,2,0,2,291,6.0,2019-06-27,2019-08-01,-35 days,15,0.5076923076923077,0.48148148148148145,t2
197,61404.0,김헌곤,2019,14,55,13,17,5,0,2,28,11,2,0,5,0,0,4,4,1,0,233,5.0,2019-06-08,2019-06-25,-17 days,15,0.47540983606557374,0.6363636363636364,t3
198,61404.0,김헌곤,2019,15,56,4,21,2,0,0,23,3,0,2,3,1,0,8,0,4,0,237,2.0,2019-05-22,2019-06-07,-16 days,15,0.421875,0.44642857142857145,t4
199,61404.0,김헌곤,2019,14,47,9,12,1,0,0,13,7,3,2,8,3,0,8,3,0,1,227,2.0,2019-05-03,2019-05-21,-18 days,15,0.41379310344827586,0.2978723404255319,t5
200,61404.0,김헌곤,2019,14,50,4,10,2,0,0,12,3,0,0,5,0,1,7,4,0,1,223,3.0,2019-04-03,2019-05-02,-29 days,15,0.32142857142857145,0.28,t6
201,61404.0,김헌곤,2019,9,39,6,12,3,0,2,21,9,1,1,1,0,0,1,1,0,2,146,6.0,2019-03-23,2019-04-02,-10 days,9,0.45,0.6666666666666666,t7
202,61404.0,김헌곤,2020,4,19,2,5,0,0,0,5,2,1,0,2,0,0,3,0,0,0,77,1.0,2020-10-08,2020-10-30,-22 days,15,0.3333333333333333,0.2631578947368421,t0
203,61404.0,김헌곤,2020,5,29,5,5,0,0,0,5,3,1,0,1,0,0,4,1,0,1,122,1.0,2020-09-16,2020-10-06,-20 days,15,0.2,0.1724137931034483,t1
204,61404.0,김헌곤,2020,11,39,5,11,1,0,1,15,8,1,1,4,0,0,3,2,0,1,160,6.0,2020-08-27,2020-09-15,-19 days,15,0.3953488372093023,0.4358974358974359,t2
205,61404.0,김헌곤,2020,14,54,8,18,3,0,2,27,7,2,0,2,0,0,8,1,0,1,226,6.0,2020-08-08,2020-08-26,-18 days,15,0.44642857142857145,0.5925925925925926,t3
206,61404.0,김헌곤,2020,12,47,2,10,2,0,0,12,4,0,1,2,2,0,9,2,1,0,211,3.0,2020-06-03,2020-08-07,-65 days,15,0.3076923076923077,0.2978723404255319,t4
207,61404.0,김헌곤,2020,15,47,2,12,2,0,0,14,8,2,2,6,1,0,3,1,0,0,213,2.0,2020-05-13,2020-06-02,-20 days,15,0.3888888888888889,0.3404255319148936,t5
208,61404.0,김헌곤,2020,6,19,2,2,0,0,0,2,2,0,1,5,0,0,1,0,0,0,97,1.0,2020-05-05,2020-05-12,-7 days,7,0.2916666666666667,0.10526315789473684,t6
209,61404.0,김헌곤,2021,14,49,9,18,1,0,0,19,7,2,1,7,0,0,8,0,1,2,236,0.0,2021-07-09,2021-09-08,-61 days,15,0.45614035087719296,0.40816326530612246,t0
210,61404.0,김헌곤,2021,9,37,2,11,2,1,0,15,0,0,1,2,1,0,5,2,0,0,160,3.0,2021-06-18,2021-07-08,-20 days,15,0.425,0.4864864864864865,t1
211,61404.0,김헌곤,2021,13,39,5,11,1,0,0,12,2,1,0,12,0,0,5,2,1,1,215,4.0,2021-05-30,2021-06-17,-18 days,15,0.46153846153846156,0.3333333333333333,t2
212,61404.0,김헌곤,2021,10,40,7,18,1,0,1,22,4,0,0,2,2,0,2,1,0,0,194,3.0,2021-05-09,2021-05-29,-20 days,15,0.5454545454545454,0.6,t3
213,61404.0,김헌곤,2021,7,31,3,6,0,0,2,12,3,0,0,1,0,0,4,1,0,0,125,3.0,2021-04-08,2021-05-08,-30 days,15,0.28125,0.45161290322580644,t4
214,61404.0,김헌곤,2021,3,11,0,2,1,0,0,3,0,0,0,0,1,0,2,0,0,0,50,2.0,2021-04-03,2021-04-07,-4 days,4,0.3333333333333333,0.36363636363636365,t5
215,61554.0,김민하,2018,3,9,2,1,0,0,1,4,1,1,1,0,0,0,3,0,0,0,31,0.0,2018-08-01,2018-10-19,-79 days,15,0.2222222222222222,0.5555555555555556,t0
216,61554.0,김민하,2018,6,25,4,4,0,0,1,7,2,0,0,2,1,0,9,3,0,0,108,2.0,2018-06-24,2018-07-31,-37 days,15,0.2857142857142857,0.32,t1
217,61554.0,김민하,2018,7,27,3,8,2,0,1,13,7,3,2,2,2,0,5,1,1,1,105,1.0,2018-06-05,2018-06-23,-18 days,15,0.46875,0.5925925925925926,t2
218,61554.0,김민하,2018,9,36,4,8,2,0,0,10,7,2,2,1,0,0,13,2,1,0,138,1.0,2018-05-05,2018-06-02,-28 days,15,0.2894736842105263,0.3333333333333333,t3
219,61554.0,김민하,2019,6,18,1,4,0,0,1,7,1,0,0,2,0,0,4,1,1,0,81,0.0,2019-09-04,2019-09-26,-22 days,15,0.3333333333333333,0.4444444444444444,t0
220,61554.0,김민하,2019,8,32,4,12,0,0,1,15,4,1,1,0,1,0,14,0,1,0,122,1.0,2019-08-10,2019-08-31,-21 days,15,0.4117647058823529,0.5,t1
221,61554.0,김민하,2019,3,18,3,5,2,0,0,7,2,2,0,2,0,0,7,0,0,0,85,2.0,2019-05-08,2019-08-09,-93 days,15,0.45,0.5,t2
222,61554.0,김민하,2019,7,21,2,2,0,0,0,2,0,1,1,2,0,0,7,1,0,0,82,1.0,2019-04-06,2019-05-07,-31 days,15,0.17391304347826086,0.09523809523809523,t3
223,61554.0,김민하,2019,9,36,4,9,4,0,0,13,7,1,0,3,2,0,9,2,0,1,143,2.0,2019-03-23,2019-04-05,-13 days,12,0.43902439024390244,0.4722222222222222,t4
224,61554.0,김민하,2020,11,45,3,12,3,0,1,18,6,0,0,4,0,0,11,1,1,0,184,5.0,2020-10-10,2020-10-30,-20 days,15,0.4,0.4888888888888889,t0
225,61554.0,김민하,2020,3,20,5,8,3,0,0,11,3,0,0,2,0,0,2,1,0,0,84,4.0,2020-06-20,2020-10-09,-111 days,15,0.5909090909090909,0.7,t1
226,61554.0,김민하,2020,3,9,2,1,0,0,0,1,2,0,0,2,2,0,3,0,0,0,55,0.0,2020-06-12,2020-06-19,-7 days,6,0.38461538461538464,0.1111111111111111,t2
227,61554.0,김민하,2021,8,35,2,6,0,1,0,8,1,1,3,3,3,0,9,1,0,0,167,0.0,2021-06-13,2021-08-14,-62 days,15,0.3170731707317073,0.2571428571428571,t0
228,61554.0,김민하,2021,10,34,4,7,1,0,1,11,5,2,0,6,3,0,13,1,0,2,196,2.0,2021-05-12,2021-06-12,-31 days,15,0.4186046511627907,0.38235294117647056,t1
229,61554.0,김민하,2021,13,44,8,11,3,0,0,14,11,3,0,8,2,0,14,1,0,0,231,1.0,2021-04-06,2021-05-09,-33 days,15,0.4444444444444444,0.38636363636363635,t2
230,61591.0,김사훈,2018,5,13,1,3,0,0,0,3,2,0,0,1,0,0,4,0,2,0,62,0.0,2018-06-22,2018-07-17,-25 days,15,0.25,0.23076923076923078,t0
231,61591.0,김사훈,2018,7,25,2,8,2,0,0,10,3,0,0,0,1,0,8,0,1,0,78,4.0,2018-05-20,2018-06-21,-32 days,15,0.4074074074074074,0.48,t1
232,61591.0,김사훈,2018,4,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,52,1.0,2018-04-20,2018-05-19,-29 days,15,0.0,0.0,t2
233,61591.0,김사훈,2018,8,21,4,6,1,0,0,7,1,0,0,0,0,0,5,0,0,0,73,1.0,2018-03-31,2018-04-19,-19 days,11,0.3333333333333333,0.38095238095238093,t3
234,61652.0,윤정우,2018,6,24,3,3,0,0,0,3,1,2,0,2,1,0,7,2,0,0,88,1.0,2018-07-17,2018-10-11,-86 days,15,0.2222222222222222,0.125,t0
235,61652.0,윤정우,2018,4,16,3,7,2,0,1,12,1,0,1,0,0,0,0,2,0,0,57,2.0,2018-06-27,2018-07-10,-13 days,7,0.625,0.9375,t1
236,61700.0,강경학,2018,5,26,5,6,1,0,1,10,2,0,0,2,1,0,6,1,0,0,125,2.0,2018-09-16,2018-10-23,-37 days,15,0.3793103448275862,0.46153846153846156,t0
237,61700.0,강경학,2018,11,37,7,5,2,0,0,7,2,1,1,12,1,0,12,1,0,0,228,2.0,2018-08-07,2018-09-14,-38 days,15,0.4,0.24324324324324326,t1
238,61700.0,강경학,2018,15,58,6,14,1,0,0,15,5,1,2,9,0,0,16,1,0,1,303,0.0,2018-07-19,2018-08-05,-17 days,15,0.3582089552238806,0.27586206896551724,t2
239,61700.0,강경학,2018,15,59,10,16,4,0,1,23,5,3,0,7,1,0,11,1,1,0,285,7.0,2018-06-27,2018-07-18,-21 days,15,0.4264705882352941,0.4745762711864407,t3
240,61700.0,강경학,2018,15,60,12,23,3,1,2,34,10,1,0,8,1,0,12,3,0,0,267,9.0,2018-06-09,2018-06-26,-17 days,15,0.5507246376811594,0.6666666666666666,t4
241,61700.0,강경학,2018,1,7,2,5,1,0,1,9,3,0,0,0,0,0,2,0,0,0,31,2.0,2018-06-03,2018-06-08,-5 days,5,1.0,1.5714285714285714,t5
242,61700.0,강경학,2019,4,26,5,8,1,0,0,9,2,1,2,5,1,0,11,0,0,0,141,1.0,2019-08-13,2019-09-25,-43 days,15,0.46875,0.38461538461538464,t0
243,61700.0,강경학,2019,5,26,4,5,1,0,0,6,5,0,0,3,0,0,7,2,0,0,118,0.0,2019-07-11,2019-08-11,-31 days,15,0.3103448275862069,0.2692307692307692,t1
244,61700.0,강경학,2019,11,38,6,8,1,0,0,9,4,0,0,3,0,0,8,1,3,1,167,6.0,2019-06-18,2019-07-09,-21 days,15,0.2727272727272727,0.2631578947368421,t2
245,61700.0,강경학,2019,6,23,6,6,1,0,0,7,1,0,0,4,2,0,6,0,0,0,131,1.0,2019-06-09,2019-06-16,-7 days,7,0.4482758620689655,0.34782608695652173,t3
246,61700.0,강경학,2020,11,32,5,7,2,1,0,11,0,0,0,3,0,0,12,0,1,0,158,3.0,2020-10-10,2020-10-30,-20 days,15,0.3611111111111111,0.4375,t0
247,61700.0,강경학,2020,7,32,4,8,2,0,1,13,5,1,0,4,0,0,12,1,2,0,151,2.0,2020-09-20,2020-10-09,-19 days,15,0.39473684210526316,0.5,t1
248,61700.0,강경학,2020,11,31,4,6,0,0,1,9,4,0,0,7,2,0,10,1,0,1,160,0.0,2020-09-03,2020-09-19,-16 days,15,0.4,0.3225806451612903,t2
249,61700.0,강경학,2020,12,36,3,8,1,0,1,12,6,0,1,7,0,0,13,0,2,1,199,3.0,2020-08-13,2020-09-01,-19 days,15,0.37777777777777777,0.3888888888888889,t3
250,61700.0,강경학,2020,8,29,3,6,0,0,1,9,3,0,0,4,1,0,10,0,0,0,152,2.0,2020-07-19,2020-08-12,-24 days,15,0.35294117647058826,0.3448275862068966,t4
251,61700.0,강경학,2020,7,24,4,7,2,0,0,9,0,0,1,8,0,0,6,0,0,0,143,2.0,2020-07-01,2020-07-18,-17 days,15,0.53125,0.4583333333333333,t5
252,61700.0,강경학,2020,2,9,2,2,0,0,0,2,1,0,0,2,0,0,1,0,0,0,39,0.0,2020-06-25,2020-06-28,-3 days,4,0.36363636363636365,0.2222222222222222,t6
253,61743.0,오준혁,2018,3,19,4,2,0,0,0,2,1,1,1,1,0,0,7,0,1,0,81,0.0,2018-06-15,2018-09-25,-102 days,15,0.14285714285714285,0.10526315789473684,t0
254,61743.0,오준혁,2018,6,25,2,4,0,0,0,4,1,0,0,2,1,0,4,1,0,1,119,2.0,2018-04-07,2018-06-14,-68 days,15,0.25,0.16,t1
255,61743.0,오준혁,2020,8,30,1,6,0,0,0,6,4,0,1,2,0,1,5,0,0,1,100,1.0,2020-09-16,2020-10-22,-36 days,15,0.2727272727272727,0.2,t0
256,61743.0,오준혁,2020,6,28,3,7,1,0,0,8,2,0,0,3,0,0,6,1,0,0,125,0.0,2020-07-30,2020-09-15,-47 days,15,0.3548387096774194,0.32142857142857145,t1
257,61743.0,오준혁,2020,7,39,9,15,6,0,2,27,8,0,1,3,1,0,9,0,0,0,184,6.0,2020-07-07,2020-07-29,-22 days,15,0.627906976744186,0.8974358974358975,t2
258,61743.0,오준혁,2020,9,30,2,5,0,0,0,5,0,0,0,1,0,0,9,0,0,0,113,2.0,2020-05-26,2020-07-05,-40 days,15,0.1935483870967742,0.16666666666666666,t3
259,61743.0,오준혁,2020,6,21,4,7,0,0,1,10,4,0,1,2,0,0,5,0,0,0,100,1.0,2020-05-14,2020-05-24,-10 days,10,0.43478260869565216,0.5238095238095238,t4
260,61743.0,오준혁,2021,4,22,3,5,1,0,1,9,3,0,0,3,0,0,8,2,0,0,91,1.0,2021-04-30,2021-09-04,-127 days,15,0.4,0.5,t0
261,61743.0,오준혁,2021,5,21,3,4,1,0,0,5,1,0,0,1,0,0,6,0,0,0,79,3.0,2021-04-20,2021-04-28,-8 days,7,0.2727272727272727,0.2857142857142857,t1
262,61869.0,정진기,2018,2,11,3,2,0,0,0,2,1,2,0,0,0,0,3,1,0,0,39,0.0,2018-09-05,2018-11-12,-68 days,15,0.18181818181818182,0.18181818181818182,t0
263,61869.0,정진기,2018,3,22,2,4,2,0,0,6,1,1,2,0,1,0,6,0,0,0,91,2.0,2018-07-26,2018-08-15,-20 days,15,0.30434782608695654,0.36363636363636365,t1
264,61869.0,정진기,2018,5,24,3,7,1,0,0,8,1,3,0,0,0,0,5,0,0,0,87,0.0,2018-07-03,2018-07-25,-22 days,15,0.3333333333333333,0.375,t2
265,61869.0,정진기,2018,6,25,3,4,0,0,1,7,1,0,0,0,0,0,4,1,1,0,82,4.0,2018-05-23,2018-06-30,-38 days,15,0.19230769230769232,0.32,t3
266,61869.0,정진기,2018,12,48,9,12,2,1,0,16,7,1,1,0,0,0,12,0,0,0,176,3.0,2018-04-29,2018-05-22,-23 days,15,0.3125,0.3958333333333333,t4
267,61869.0,정진기,2018,5,22,4,7,1,0,0,8,1,2,0,2,0,0,4,0,2,0,100,1.0,2018-04-12,2018-04-28,-16 days,15,0.38461538461538464,0.4090909090909091,t5
268,61869.0,정진기,2018,12,50,11,13,2,0,2,21,5,3,0,4,1,0,11,0,0,0,204,6.0,2018-03-24,2018-04-11,-18 days,13,0.4,0.5,t6
269,61869.0,정진기,2020,8,28,4,5,1,0,0,6,1,2,0,1,0,0,9,1,0,0,112,1.0,2020-06-20,2020-07-24,-34 days,15,0.2413793103448276,0.25,t0
270,61869.0,정진기,2020,8,37,2,6,0,1,1,11,5,2,0,0,0,0,12,1,3,1,138,3.0,2020-06-02,2020-06-19,-17 days,15,0.2,0.35135135135135137,t1
271,61869.0,정진기,2020,11,45,5,12,1,0,1,16,6,2,1,4,1,1,10,0,1,0,206,4.0,2020-05-14,2020-05-30,-16 days,15,0.38461538461538464,0.4,t2
272,61869.0,정진기,2020,4,16,3,7,0,1,0,9,3,1,0,2,0,0,3,0,0,1,66,0.0,2020-05-07,2020-05-13,-6 days,5,0.5555555555555556,0.625,t3
273,61869.0,정진기,2021,8,32,7,10,1,0,2,17,7,1,1,3,1,0,5,1,0,0,116,2.0,2021-08-18,2021-09-07,-20 days,15,0.4722222222222222,0.625,t0
274,61869.0,정진기,2021,9,41,4,8,0,0,2,14,7,2,0,2,0,0,9,0,0,0,158,1.0,2021-06-20,2021-08-15,-56 days,15,0.27906976744186046,0.3902439024390244,t1
275,61869.0,정진기,2021,5,25,8,8,3,0,1,14,2,0,0,1,0,0,6,0,2,0,111,5.0,2021-05-23,2021-06-19,-27 days,15,0.4642857142857143,0.72,t2
276,61869.0,정진기,2021,3,13,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,35,0.0,2021-04-27,2021-05-22,-25 days,4,0.07692307692307693,0.07692307692307693,t3
277,62016.0,윤병호,2018,9,33,3,6,1,0,0,7,0,1,0,2,1,0,10,0,1,0,114,0.0,2018-04-07,2018-06-10,-64 days,14,0.2702702702702703,0.24242424242424243,t0
278,62164.0,서상우,2018,9,32,4,10,0,0,1,13,5,0,1,6,0,0,13,0,0,2,187,4.0,2018-09-16,2018-10-13,-27 days,15,0.4473684210526316,0.4375,t0
279,62164.0,서상우,2018,1,15,1,4,0,0,0,4,3,0,0,3,0,0,3,0,0,0,86,1.0,2018-08-02,2018-09-15,-44 days,15,0.3888888888888889,0.26666666666666666,t1
280,62164.0,서상우,2018,0,14,3,4,0,0,1,7,5,0,0,2,1,0,1,1,0,0,68,1.0,2018-06-29,2018-07-31,-32 days,15,0.47058823529411764,0.5714285714285714,t2
281,62164.0,서상우,2018,1,8,2,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,39,0.0,2018-06-16,2018-06-27,-11 days,6,0.3333333333333333,0.25,t3
282,62234.0,류지혁,2018,6,26,5,7,1,0,0,8,2,1,0,3,1,0,4,0,0,0,97,1.0,2018-09-27,2018-11-12,-46 days,15,0.4,0.34615384615384615,t0
283,62234.0,류지혁,2018,6,24,7,6,1,0,0,7,5,1,0,3,2,0,4,0,1,1,121,0.0,2018-09-07,2018-09-26,-19 days,15,0.4,0.3333333333333333,t1
284,62234.0,류지혁,2018,9,36,8,11,2,0,1,16,8,0,1,3,2,0,9,0,3,0,164,3.0,2018-08-01,2018-09-06,-36 days,15,0.4318181818181818,0.5277777777777778,t2
285,62234.0,류지혁,2018,5,28,8,6,0,0,0,6,0,0,0,3,0,0,7,0,2,0,150,2.0,2018-07-11,2018-07-31,-20 days,15,0.2727272727272727,0.21428571428571427,t3
286,62234.0,류지혁,2018,9,37,4,9,1,0,0,10,4,0,0,5,1,0,5,0,1,0,142,3.0,2018-06-19,2018-07-10,-21 days,15,0.36363636363636365,0.2972972972972973,t4
