,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,장타
182,7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,24,0.07732288870849939,2021-05-09,2021-05-30,-21 days,2,0.7279103664401051
183,7,1,1,0,0,0,0,1,0,0,0,2,0,2,1,0,0,21,0.0,2021-05-09,2021-05-30,-21 days,2,0.7257281948582942
184,6,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,21,0.05491401724612515,2021-05-09,2021-05-30,-21 days,1,0.726801135853794
185,7,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,21,0.0,2021-05-09,2021-05-30,-21 days,1,0.7303352747086413
186,7,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,21,0.0,2021-05-09,2021-05-30,-21 days,1,0.7270238074824883
187,7,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,23,0.0,2021-05-09,2021-05-30,-21 days,1,0.7217156287981393
188,7,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,21,0.0,2021-05-09,2021-05-30,-21 days,1,0.7238636577241814
189,56,7,17,1,0,3,31,12,0,0,4,0,0,14,0,0,0,267,3.023437065281433,2021-05-09,2021-05-30,-21 days,14,0.7261769686630579
190,56,8,16,2,0,4,31,11,0,0,5,1,0,15,0,0,0,267,3.008261650137322,2021-05-09,2021-05-30,-21 days,14,0.7298893577795484
191,56,8,16,1,0,3,30,11,0,0,4,1,0,14,1,0,0,266,3.0310337421631215,2021-05-09,2021-05-30,-21 days,14,0.7269057463828695
192,56,8,16,1,0,3,30,11,0,0,4,1,0,15,1,0,0,265,2.9371312662014386,2021-05-09,2021-05-30,-21 days,14,0.7293277940482835
193,57,8,16,2,0,4,30,11,0,0,5,1,0,14,1,0,0,267,3.0863609948011743,2021-05-09,2021-05-30,-21 days,14,0.7287003830163863
194,57,7,17,1,0,3,31,11,0,0,5,0,0,14,0,0,0,266,2.982864205747963,2021-05-09,2021-05-30,-21 days,14,0.7316862891578995
195,56,8,16,2,0,4,30,12,0,0,4,0,0,15,0,0,0,267,3.0578690697031967,2021-05-09,2021-05-30,-21 days,14,0.7297596103405499
196,43,7,15,1,0,4,30,13,1,0,1,0,0,4,0,0,1,154,4.981909672204968,2021-05-09,2021-05-30,-21 days,10,0.7299925736978381
197,43,8,15,1,0,4,30,13,0,0,2,1,0,5,1,0,0,155,5.0712404897608145,2021-05-09,2021-05-30,-21 days,11,0.7288171286548756
198,43,7,15,2,0,3,30,12,1,0,1,1,0,4,1,0,1,157,5.082266955697305,2021-05-09,2021-05-30,-21 days,10,0.7281644681684247
199,42,8,16,1,0,4,30,13,1,0,2,0,0,4,1,0,0,154,5.04935664310258,2021-05-09,2021-05-30,-21 days,11,0.7281343913033355
200,42,7,16,1,0,4,29,13,1,0,2,0,0,5,1,0,1,154,4.883718243118266,2021-05-09,2021-05-30,-21 days,11,0.7268277717561566
201,42,8,16,2,0,4,30,13,1,0,1,0,0,5,1,0,0,154,5.034089102930107,2021-05-09,2021-05-30,-21 days,11,0.7254024429535778
202,43,8,15,1,0,3,29,13,0,0,2,0,0,4,1,0,0,155,5.0449560852543085,2021-05-09,2021-05-30,-21 days,10,0.7274705293351624
203,57,6,21,3,0,0,30,12,0,0,4,0,0,11,0,0,2,241,2.9474074184772068,2021-05-09,2021-05-30,-21 days,14,0.7305572423729167
204,57,7,20,4,1,1,29,12,0,0,3,0,0,11,0,0,1,241,2.9729603758513927,2021-05-09,2021-05-30,-21 days,14,0.7255867775911334
205,57,6,21,4,1,1,29,12,0,0,3,0,0,11,0,0,2,243,2.991271022540376,2021-05-09,2021-05-30,-21 days,15,0.7272029802362476
206,58,6,20,4,1,0,30,12,0,0,4,0,0,10,0,0,2,240,2.942414518428518,2021-05-09,2021-05-30,-21 days,15,0.7261176960965097
207,57,7,21,3,0,0,30,12,0,0,4,0,0,10,0,0,1,242,2.919882754627564,2021-05-09,2021-05-30,-21 days,14,0.7273102992517928
208,57,7,20,3,0,0,29,12,0,0,4,0,0,10,0,0,2,241,3.086678867936668,2021-05-09,2021-05-30,-21 days,14,0.72973334421039
209,57,7,21,4,0,1,30,12,0,0,3,0,0,10,0,0,1,240,3.0804755162264144,2021-05-09,2021-05-30,-21 days,14,0.7261465209118227
210,39,4,11,1,0,3,21,10,0,0,3,0,1,10,0,0,1,182,6.017214174947071,2021-05-09,2021-05-30,-21 days,15,0.729055811581482
211,38,4,10,1,0,2,21,9,0,0,3,0,0,10,0,0,0,184,6.01192566549785,2021-05-09,2021-05-30,-21 days,15,0.7278315771767704
212,39,5,11,2,0,3,22,10,0,0,4,1,1,11,0,0,1,182,6.039900546470722,2021-05-09,2021-05-30,-21 days,15,0.7249613188816467
213,39,5,10,1,0,2,22,10,0,0,3,0,1,11,0,0,0,184,6.0196714874815,2021-05-09,2021-05-30,-21 days,15,0.7269661823670158
214,39,4,10,2,0,2,21,10,0,0,3,1,0,11,0,0,0,182,6.000300435154316,2021-05-09,2021-05-30,-21 days,14,0.7274962030088351
215,39,5,11,2,0,3,22,10,0,0,3,1,1,10,0,0,0,183,6.089198785720042,2021-05-09,2021-05-30,-21 days,15,0.7285893807706412
216,38,5,11,2,0,2,22,10,0,0,3,1,1,11,0,0,1,184,5.898097923575221,2021-05-09,2021-05-30,-21 days,14,0.7256927572830784
217,32,8,11,0,0,6,29,9,0,0,4,1,0,10,0,0,0,172,0.930660473568931,2021-05-09,2021-05-30,-21 days,15,0.7293063358112413
218,32,8,11,0,0,6,29,10,0,0,3,1,0,10,0,0,0,173,0.9830939551475606,2021-05-09,2021-05-30,-21 days,14,0.7302611259336157
219,32,9,11,0,0,6,29,9,0,0,3,0,0,9,0,0,0,172,0.9262763496620955,2021-05-09,2021-05-30,-21 days,15,0.7280405099099523
220,32,8,12,0,0,6,29,9,0,0,3,1,0,9,0,0,0,172,1.0205482144698979,2021-05-09,2021-05-30,-21 days,15,0.7297195129648544
221,33,8,12,0,0,5,29,10,0,0,4,0,0,10,0,0,0,170,0.958355186818212,2021-05-09,2021-05-30,-21 days,14,0.7261899153893551
222,32,9,12,0,0,5,29,9,0,0,4,0,0,10,0,0,0,171,1.0655976867868961,2021-05-09,2021-05-30,-21 days,14,0.7313137893420378
223,32,8,12,0,0,5,30,9,0,0,3,1,0,10,0,0,0,171,0.9936526160261532,2021-05-09,2021-05-30,-21 days,14,0.7279469215344976
224,59,2,19,2,0,0,22,6,0,0,6,0,0,2,0,0,0,242,7.867148286142859,2021-05-09,2021-05-30,-21 days,15,0.7291249310989965
225,59,3,18,2,0,0,22,5,0,0,6,0,0,2,0,0,0,245,7.975606841357449,2021-05-09,2021-05-30,-21 days,14,0.7298524923755401
226,59,3,19,2,0,0,22,5,0,0,7,0,0,2,0,0,0,240,7.918160933951046,2021-05-09,2021-05-30,-21 days,14,0.731127258339517
227,58,2,18,2,0,0,22,5,0,0,6,0,0,1,0,0,0,243,7.97848282847482,2021-05-09,2021-05-30,-21 days,14,0.7297266836620019
228,59,3,18,3,0,0,21,5,0,0,6,0,0,1,0,0,0,241,7.972712063848413,2021-05-09,2021-05-30,-21 days,14,0.7331326625475355
229,59,3,19,3,0,0,22,6,0,0,7,0,0,1,0,0,0,243,7.824362194420076,2021-05-09,2021-05-30,-21 days,15,0.7296913167019097
230,58,2,19,3,0,0,21,5,0,0,7,0,0,2,0,0,0,241,8.006514173597333,2021-05-09,2021-05-30,-21 days,15,0.7295029050249684
231,55,10,21,1,0,3,34,12,0,0,6,0,0,4,3,0,0,244,9.9727635660191,2021-05-09,2021-05-30,-21 days,15,0.7317127111615572
232,56,10,22,0,0,3,34,13,0,0,7,0,0,3,2,0,0,242,9.987488726299935,2021-05-09,2021-05-30,-21 days,14,0.7309590003906303
233,56,10,22,1,0,3,35,13,0,0,6,0,0,4,2,0,0,245,10.056148558973153,2021-05-09,2021-05-30,-21 days,15,0.7304285106608487
234,56,9,21,0,0,4,34,13,0,0,6,0,0,4,2,0,0,247,9.989223825086738,2021-05-09,2021-05-30,-21 days,15,0.7295069040158115
235,55,10,21,0,0,3,35,13,0,0,6,0,0,4,2,0,0,244,9.987840202027426,2021-05-09,2021-05-30,-21 days,14,0.7302666291815689
236,55,10,22,1,0,3,35,12,0,0,7,0,0,3,2,0,1,246,9.96082602838631,2021-05-09,2021-05-30,-21 days,14,0.7321557942508577
237,55,10,21,0,0,4,35,13,0,0,6,0,0,4,3,0,1,244,9.870850795322855,2021-05-09,2021-05-30,-21 days,15,0.7331872448760901
238,47,6,10,0,0,0,11,3,0,0,2,0,0,12,0,0,0,184,3.0043547495068617,2021-05-09,2021-05-30,-21 days,10,0.7371595841852313
239,46,6,10,0,0,0,11,3,0,0,1,0,0,13,0,0,0,186,2.9821706596363873,2021-05-09,2021-05-30,-21 days,11,0.7340816923751856
240,47,6,9,1,0,0,10,3,0,0,2,0,0,12,0,0,0,184,2.9989659521249594,2021-05-09,2021-05-30,-21 days,10,0.7346269395932647
241,47,5,10,0,0,0,10,3,0,0,2,0,0,12,0,0,0,186,3.115039630314949,2021-05-09,2021-05-30,-21 days,10,0.7288110301376485
242,46,5,10,1,0,0,11,2,0,0,1,0,0,12,0,0,0,186,2.967202523669557,2021-05-09,2021-05-30,-21 days,11,0.7320509996864559
243,46,5,10,1,0,0,11,2,0,0,2,0,0,13,0,0,0,183,3.0609887885591722,2021-05-09,2021-05-30,-21 days,10,0.7329757444933458
244,47,5,10,0,0,0,10,3,0,0,2,0,0,13,0,0,0,186,3.067193790722456,2021-05-09,2021-05-30,-21 days,10,0.7338767572045299
245,54,6,17,2,0,0,19,7,0,0,6,0,1,5,1,0,0,218,2.9452229560492684,2021-05-09,2021-05-30,-21 days,15,0.735118576524504
246,55,6,17,3,0,0,19,6,0,1,7,0,1,5,1,0,0,219,3.0412932601054883,2021-05-09,2021-05-30,-21 days,15,0.7318034744011385
247,55,6,16,2,0,0,19,7,0,0,7,0,0,6,0,0,0,218,3.0079984552788925,2021-05-09,2021-05-30,-21 days,15,0.7345464347133771
248,55,6,16,3,0,0,20,6,1,0,6,0,0,6,1,0,0,220,3.0182666256589177,2021-05-09,2021-05-30,-21 days,15,0.7347263835028117
249,55,5,16,3,0,0,19,7,1,1,7,0,1,5,1,0,0,219,2.9290754811528483,2021-05-09,2021-05-30,-21 days,14,0.7278913755536713
250,54,6,16,2,0,0,19,6,0,0,6,0,1,6,0,0,0,217,2.952530023433311,2021-05-09,2021-05-30,-21 days,15,0.7355313331644584
251,55,6,17,2,0,0,20,6,0,0,7,0,0,6,0,0,0,220,3.0373361418279217,2021-05-09,2021-05-30,-21 days,14,0.733261158623569
252,53,4,19,1,0,0,23,7,1,0,1,0,0,2,2,0,0,186,7.979921298674586,2021-05-09,2021-05-30,-21 days,15,0.7338315271529552
253,53,4,18,1,0,0,23,7,1,0,0,0,0,2,2,0,0,188,7.90760341447915,2021-05-09,2021-05-30,-21 days,14,0.7303725396500792
254,54,5,18,2,0,0,24,6,1,0,0,0,0,2,2,0,0,188,8.025474402973767,2021-05-09,2021-05-30,-21 days,15,0.7358851198707853
255,54,4,19,1,0,1,24,6,0,0,1,0,0,3,1,0,0,187,7.866143178609365,2021-05-09,2021-05-30,-21 days,14,0.732024246239326
256,53,5,19,1,0,0,23,6,1,0,0,0,0,2,1,0,0,188,8.050942545994607,2021-05-09,2021-05-30,-21 days,14,0.7330495699485406
257,53,4,18,2,0,0,24,7,1,0,1,0,0,2,1,0,0,188,7.984606011315899,2021-05-09,2021-05-30,-21 days,14,0.7319696796749818
258,53,5,18,2,0,1,24,6,1,0,1,0,0,2,1,0,0,189,8.114619762890296,2021-05-09,2021-05-30,-21 days,15,0.7354059270058706
259,54,7,18,0,0,2,28,10,0,0,3,0,0,5,0,0,0,209,10.92310696454462,2021-05-09,2021-05-30,-21 days,15,0.7296848386640268
260,54,6,18,1,0,2,27,9,0,0,3,1,0,6,0,0,0,205,10.973184250680173,2021-05-09,2021-05-30,-21 days,14,0.7330876157264142
261,53,7,17,0,0,2,28,10,0,0,3,0,0,5,0,0,0,206,11.010513385841149,2021-05-09,2021-05-30,-21 days,15,0.731624694857688
262,53,6,18,0,0,3,28,9,0,0,4,0,0,6,0,0,0,207,11.06426879507896,2021-05-09,2021-05-30,-21 days,15,0.7347362975978521
263,54,7,17,1,0,3,27,10,0,0,3,1,0,6,0,0,0,207,10.93706304483076,2021-05-09,2021-05-30,-21 days,15,0.7372965375267556
264,53,7,18,1,0,2,28,10,0,0,3,0,0,6,0,0,0,208,10.964081244292515,2021-05-09,2021-05-30,-21 days,14,0.732658250628523
265,53,7,17,1,0,3,28,10,0,0,4,1,0,6,0,0,0,209,11.10714164745293,2021-05-09,2021-05-30,-21 days,14,0.7312497861951499
266,51,5,15,2,0,5,31,8,0,1,6,0,0,15,0,0,0,246,5.087023584929584,2021-05-09,2021-05-30,-21 days,14,0.7396750132203129
267,51,6,15,2,0,4,31,8,0,2,6,0,0,15,0,0,0,242,4.9492661094984935,2021-05-09,2021-05-30,-21 days,14,0.7318188136252204
268,51,6,14,1,0,4,32,9,0,1,5,0,0,15,0,1,0,242,5.08560876579201,2021-05-09,2021-05-30,-21 days,14,0.7332202656699376
269,50,6,14,2,0,5,31,8,0,1,6,0,0,15,0,0,0,242,4.9661329931336065,2021-05-09,2021-05-30,-21 days,14,0.7332915742909587
270,50,6,14,2,0,5,31,9,0,2,5,0,0,14,0,0,1,243,5.007963052406104,2021-05-09,2021-05-30,-21 days,15,0.7355451421351168
271,51,5,15,1,0,5,32,9,0,1,5,1,0,15,0,1,0,244,5.016270652565513,2021-05-09,2021-05-30,-21 days,14,0.7300415702105524
272,50,5,15,1,0,5,31,8,0,2,6,0,0,14,0,0,0,242,5.025853453111161,2021-05-09,2021-05-30,-21 days,15,0.7348319838511062
273,23,3,11,0,0,2,20,11,0,0,6,0,0,0,2,0,0,102,2.938903391102411,2021-05-09,2021-05-30,-21 days,6,0.7359234990133777
274,24,5,12,2,0,2,21,8,0,0,3,0,0,1,1,0,0,104,3.8699361032318125,2020-05-05,2020-05-12,-7 days,6,0.7421052631578947
275,22,3,10,0,0,2,21,11,0,0,5,0,0,1,1,0,0,105,2.9869108376457585,2021-05-09,2021-05-30,-21 days,7,0.7357084962174806
276,23,3,10,1,0,2,21,11,0,0,6,0,0,0,1,0,0,104,2.9845250005439885,2021-05-09,2021-05-30,-21 days,7,0.7316498498269831
277,22,3,11,0,0,3,20,11,0,0,6,0,0,0,1,0,0,105,3.087021860234728,2021-05-09,2021-05-30,-21 days,6,0.7338138261900808
278,23,4,10,1,0,3,21,10,0,0,5,0,0,0,2,0,0,105,3.0597771662805036,2021-05-09,2021-05-30,-21 days,6,0.7351971094007475
279,23,4,11,1,0,3,21,10,0,0,5,0,0,0,1,0,0,106,2.9657528400332347,2021-05-09,2021-05-30,-21 days,6,0.7358439986562089
280,43,10,12,2,0,0,16,5,3,0,3,0,0,8,0,0,1,184,2.969946551145997,2021-05-09,2021-05-30,-21 days,14,0.7307145373265449
281,42,10,13,2,0,0,16,6,2,0,3,0,0,7,0,0,0,186,3.0048901917321995,2021-05-09,2021-05-30,-21 days,15,0.731289401760449
282,43,11,13,3,0,0,16,5,2,0,4,0,0,8,0,0,0,184,2.9792335240359233,2021-05-09,2021-05-30,-21 days,14,0.735551729010157
283,42,11,12,3,0,0,15,6,2,0,3,0,0,7,0,0,1,186,3.1204242206758255,2021-05-09,2021-05-30,-21 days,15,0.7327620510519078
284,43,10,12,3,0,0,15,6,2,0,4,0,0,7,0,0,0,186,2.9995326686950348,2021-05-09,2021-05-30,-21 days,15,0.732302000754724
285,42,11,12,3,0,0,16,5,2,0,4,0,0,8,0,0,1,185,3.0246137806030147,2021-05-09,2021-05-30,-21 days,15,0.7372711817760358
286,42,10,12,3,0,0,15,6,3,0,4,0,0,8,0,0,0,185,3.0492445383991784,2021-05-09,2021-05-30,-21 days,15,0.7338153307175234
287,49,6,7,0,0,1,15,7,0,0,12,0,0,15,0,0,0,272,4.92187322028039,2021-05-09,2021-05-30,-21 days,15,0.7308653587696604
288,50,5,7,1,0,2,15,8,0,0,12,0,0,15,0,0,0,270,4.985986562890052,2021-05-09,2021-05-30,-21 days,14,0.7328226781903926
289,49,5,7,1,0,2,15,8,0,0,11,0,1,15,0,0,0,270,5.0628317992938765,2021-05-09,2021-05-30,-21 days,15,0.7353123598042273
290,50,5,8,0,0,2,14,7,0,0,11,0,1,15,0,0,0,272,4.982822919028311,2021-05-09,2021-05-30,-21 days,15,0.7306290178545272
291,50,5,7,0,0,1,15,8,0,0,11,0,0,15,0,0,0,269,5.059840125076678,2021-05-09,2021-05-30,-21 days,15,0.7338607608114637
292,50,5,7,0,0,2,15,8,0,0,12,0,1,15,0,0,0,272,4.999783619028995,2021-05-09,2021-05-30,-21 days,14,0.733977603323041
293,49,6,7,1,0,2,14,8,0,0,11,0,1,14,0,0,0,267,5.006827413870757,2021-05-09,2021-05-30,-21 days,14,0.7364342986105431
294,57,6,15,1,0,0,22,12,0,0,4,0,1,9,0,0,1,204,4.950035017288483,2021-05-09,2021-05-30,-21 days,15,0.7346842269042942
295,56,5,14,1,1,1,21,13,1,0,5,0,0,9,0,0,2,207,5.030025019854451,2021-05-09,2021-05-30,-21 days,14,0.7322093521327175
296,56,6,15,2,0,0,21,12,0,0,5,0,1,9,1,0,2,205,5.065215696943183,2021-05-09,2021-05-30,-21 days,14,0.7345786170937573
297,57,6,14,1,0,0,22,13,0,0,4,0,1,10,0,0,1,206,5.023415822257261,2021-05-09,2021-05-30,-21 days,14,0.7285511199471594
298,57,6,15,1,0,1,21,13,1,0,5,0,1,10,0,0,2,205,4.893355398785224,2021-05-09,2021-05-30,-21 days,15,0.7353898149785877
299,57,6,14,1,1,0,21,12,0,0,4,0,1,9,0,0,2,206,5.06680306987633,2021-05-09,2021-05-30,-21 days,15,0.7331159437597298
300,57,5,14,1,1,0,22,12,1,0,4,0,0,10,0,0,1,207,5.047478083419442,2021-05-09,2021-05-30,-21 days,14,0.7329797897591337
301,42,4,10,4,1,0,17,8,0,0,4,0,0,12,0,2,0,205,7.861313388034224,2021-05-09,2021-05-30,-21 days,15,0.7336285781429573
302,41,4,10,4,0,0,16,7,0,0,4,0,0,13,1,1,0,202,8.019985574184341,2021-05-09,2021-05-30,-21 days,14,0.7379572543886351
303,41,5,11,4,1,0,17,7,0,0,5,0,0,13,0,1,1,205,7.9719638937768735,2021-05-09,2021-05-30,-21 days,14,0.7349377903103408
304,42,5,11,3,0,0,16,8,0,0,4,0,0,13,0,2,0,206,7.9231379669893425,2021-05-09,2021-05-30,-21 days,15,0.734149210232872
305,42,4,11,4,0,0,16,7,0,0,5,0,0,13,0,2,1,204,7.993377243293166,2021-05-09,2021-05-30,-21 days,15,0.7357444929230684
306,41,5,11,3,1,0,17,7,0,0,5,0,0,12,1,1,0,203,8.100118573779731,2021-05-09,2021-05-30,-21 days,15,0.7357114301989932
307,41,5,11,3,1,0,17,7,0,0,4,0,0,13,0,1,0,204,8.069153819328044,2021-05-09,2021-05-30,-21 days,14,0.7368293289191217
308,6,1,1,0,0,1,7,2,0,0,0,0,0,2,0,0,0,25,0.0,2021-05-09,2021-05-30,-21 days,2,0.7310948586527434
309,7,2,1,0,0,1,7,3,0,0,0,0,0,3,0,0,0,24,0.03201273432573433,2021-05-09,2021-05-30,-21 days,1,0.7384462018635922
310,6,1,1,0,0,1,7,2,0,0,0,0,0,2,0,0,0,25,0.0,2020-05-05,2020-05-06,-1 days,2,0.7428571428571428
311,6,1,1,0,0,1,7,2,0,0,0,0,0,2,0,0,0,25,0.0,2020-05-05,2020-05-06,-1 days,2,0.7428571428571428
312,6,1,1,0,0,2,7,2,0,0,0,0,0,3,0,0,0,24,0.027703622425437252,2021-05-09,2021-05-30,-21 days,2,0.7391474355714389
313,6,1,2,0,0,1,7,2,0,0,0,0,0,3,0,0,0,26,0.01762468895629847,2021-05-09,2021-05-30,-21 days,1,0.7342037023666736
314,6,1,2,0,0,1,8,2,0,0,0,0,0,3,0,0,0,26,0.0,2021-05-09,2021-05-30,-21 days,2,0.7351588939000073
315,57,6,16,0,0,5,33,12,0,0,4,0,0,10,2,0,1,240,8.842530022648601,2021-05-09,2021-05-30,-21 days,15,0.7351605439506063
316,57,6,15,0,0,4,33,12,0,0,4,0,0,11,1,0,1,241,9.068125023824368,2021-05-09,2021-05-30,-21 days,14,0.7352708687928194
317,56,7,16,1,1,5,34,12,0,0,4,1,0,11,2,0,1,242,8.993861418735413,2021-05-09,2021-05-30,-21 days,14,0.735664036509382
318,56,7,15,1,0,5,33,13,0,0,3,1,0,10,2,0,1,242,9.072178472405346,2021-05-09,2021-05-30,-21 days,14,0.7378224756923188
319,56,6,16,1,1,4,34,13,0,0,3,0,0,11,2,0,1,240,8.928686922097889,2021-05-09,2021-05-30,-21 days,14,0.7364784666042362
320,57,7,16,1,1,5,33,13,0,0,4,1,0,10,2,0,1,242,8.96312459301644,2021-05-09,2021-05-30,-21 days,14,0.7384034784027924
321,56,7,16,0,1,4,34,12,0,0,4,0,0,11,2,0,0,240,8.976949968821437,2021-05-09,2021-05-30,-21 days,14,0.7379749315728182
322,47,8,14,4,0,1,26,11,1,0,7,3,0,5,1,0,1,203,4.891741047870794,2021-05-09,2021-05-30,-21 days,15,0.7365945649936794
323,46,8,15,4,0,1,26,11,0,0,7,2,0,5,1,0,1,201,5.117142559552884,2021-05-09,2021-05-30,-21 days,14,0.7385454604829014
324,46,9,15,4,0,1,26,11,0,0,7,2,0,5,0,0,0,201,4.926739294147497,2021-05-09,2021-05-30,-21 days,14,0.7340454659578913
325,47,8,15,5,0,2,26,12,0,0,7,2,0,4,0,0,0,203,5.057529437249451,2021-05-09,2021-05-30,-21 days,15,0.731424383407569
326,46,8,14,5,0,1,26,12,1,0,7,3,0,5,0,0,0,200,4.988903118667016,2021-05-09,2021-05-30,-21 days,14,0.7426213122878949
327,46,8,15,5,0,2,26,11,1,0,6,3,0,5,1,0,0,199,5.055552626500984,2021-05-09,2021-05-30,-21 days,14,0.735426417261238
328,47,9,15,5,0,2,26,12,1,0,6,2,0,4,0,0,1,200,5.014483021595113,2021-05-09,2021-05-30,-21 days,15,0.7349666898645816
329,63,18,25,7,0,2,42,13,1,0,8,1,0,8,2,2,0,280,9.011074554439128,2021-05-09,2021-05-30,-21 days,15,0.7339207233865523
330,63,18,25,7,0,3,41,13,1,0,7,1,0,7,2,2,0,282,9.008719120856869,2021-05-09,2021-05-30,-21 days,14,0.7385910648907321
331,64,18,26,6,0,3,41,13,1,0,8,0,0,8,2,2,0,282,9.063970530420942,2021-05-09,2021-05-30,-21 days,15,0.7376665153585482
332,64,18,26,6,0,2,42,13,0,0,8,0,0,8,2,1,0,282,9.003090922812106,2021-05-09,2021-05-30,-21 days,15,0.7386967933666618
333,64,19,26,6,0,2,42,12,0,0,7,1,0,8,1,1,0,283,9.050871689245959,2021-05-09,2021-05-30,-21 days,14,0.7379775839739675
334,63,18,25,7,0,2,41,12,1,0,8,0,0,8,1,2,0,283,8.927907275386067,2021-05-09,2021-05-30,-21 days,14,0.7402832222446721
335,63,18,25,7,0,3,42,13,1,0,7,0,0,7,2,2,0,282,9.000215152781687,2021-05-09,2021-05-30,-21 days,14,0.7393068806733104
336,58,6,17,2,0,0,19,7,1,0,5,1,0,8,0,0,0,249,4.027391449280789,2021-05-09,2021-05-30,-21 days,14,0.7355227180643626
337,58,7,18,1,0,0,20,6,1,0,6,1,0,8,0,0,0,248,4.0318641150472185,2021-05-09,2021-05-30,-21 days,14,0.7384058480061482
338,58,7,18,1,0,0,19,7,1,0,6,1,0,9,0,0,0,249,4.1283170640392495,2021-05-09,2021-05-30,-21 days,14,0.7352424346223954
339,57,7,17,1,0,0,19,7,2,0,6,1,0,8,0,0,0,245,3.966790259703318,2021-05-09,2021-05-30,-21 days,15,0.7340550004208637
340,58,6,17,2,0,0,20,7,1,0,5,1,0,8,0,0,0,246,3.9339058430488767,2021-05-09,2021-05-30,-21 days,15,0.7357657451530581
341,57,6,18,2,0,0,19,7,2,0,5,0,0,8,0,0,0,247,4.023871150412925,2021-05-09,2021-05-30,-21 days,15,0.7372430781697767
342,57,7,18,1,0,0,20,7,1,0,6,1,0,8,0,0,0,245,3.9585139661315747,2021-05-09,2021-05-30,-21 days,15,0.7420202158175925
343,19,0,3,0,0,0,2,1,0,0,3,0,0,8,0,0,0,95,0.9870516656273012,2021-05-09,2021-05-30,-21 days,15,0.735603479141755
344,19,0,2,0,0,0,2,0,0,0,2,0,0,8,0,0,0,92,0.9512508568122462,2021-05-09,2021-05-30,-21 days,14,0.7369260708166234
345,18,0,2,0,0,0,3,1,0,0,2,0,0,9,0,0,0,92,1.016774050226426,2021-05-09,2021-05-30,-21 days,15,0.7358262748348329
346,19,0,2,0,0,0,3,1,0,0,3,0,0,9,0,0,0,93,1.0556322891476004,2021-05-09,2021-05-30,-21 days,15,0.7369944145713067
347,18,0,2,0,0,0,3,1,0,0,2,0,0,8,0,0,0,93,1.077497268579994,2021-05-09,2021-05-30,-21 days,15,0.7418737023225496
348,18,0,3,0,0,0,3,0,0,0,2,0,0,8,0,0,0,95,1.0963647924644209,2021-05-09,2021-05-30,-21 days,15,0.7394819632656098
349,18,0,3,0,0,0,2,1,0,0,2,0,0,8,0,0,0,95,0.9358114961143377,2021-05-09,2021-05-30,-21 days,14,0.7356343207745197
350,52,10,9,3,0,0,14,5,0,1,3,0,0,12,2,0,0,227,5.046256384136951,2021-05-09,2021-05-30,-21 days,15,0.7450946464646543
351,52,10,9,4,0,0,14,5,0,0,4,0,0,11,2,0,0,223,4.993171804291249,2021-05-09,2021-05-30,-21 days,15,0.740982702160158
352,52,10,10,3,0,0,14,6,0,1,4,0,0,11,1,0,0,222,5.115923794722012,2021-05-09,2021-05-30,-21 days,15,0.7389310888839326
353,53,9,10,3,0,0,14,6,0,1,3,0,0,11,1,0,0,227,5.0281377847036035,2021-05-09,2021-05-30,-21 days,15,0.7443993627512324
354,52,9,10,3,0,0,13,5,0,0,3,0,0,11,1,0,0,226,4.968062593121297,2021-05-09,2021-05-30,-21 days,15,0.7426744415479236
355,52,9,10,4,0,0,14,5,0,1,3,0,0,12,2,0,0,226,4.862407853362421,2021-05-09,2021-05-30,-21 days,14,0.738381471684121
356,52,9,10,3,0,0,13,6,0,0,4,0,0,12,1,0,0,226,4.976824777947965,2021-05-09,2021-05-30,-21 days,14,0.7443491208178356
357,49,9,20,4,0,2,30,11,0,0,5,0,0,4,3,0,1,196,2.95053892554427,2021-05-09,2021-05-30,-21 days,15,0.7381308155852019
358,48,9,19,5,0,2,31,12,1,0,6,0,0,3,3,0,1,196,2.9790948901047707,2021-05-09,2021-05-30,-21 days,14,0.7388063493364002
359,48,9,19,5,0,2,31,12,1,0,6,0,0,4,2,0,1,197,3.0362610037736477,2021-05-09,2021-05-30,-21 days,15,0.7390947319961435
360,49,9,20,5,0,1,30,11,0,0,5,0,0,4,3,0,1,197,3.0061738417344577,2021-05-09,2021-05-30,-21 days,15,0.7397381099230569
361,49,9,19,5,0,2,30,12,1,0,6,0,0,3,3,0,0,197,3.0048972042965216,2021-05-09,2021-05-30,-21 days,14,0.7372380857640974
362,49,8,20,5,0,2,31,12,0,0,5,0,0,3,2,0,0,198,2.8684923274311025,2021-05-09,2021-05-30,-21 days,15,0.7417963221054286
363,49,9,20,4,0,1,30,12,1,0,5,0,0,4,2,0,1,197,2.954204946051317,2021-05-09,2021-05-30,-21 days,15,0.7373762228571692
364,41,2,12,1,0,0,13,7,0,1,2,0,0,10,3,0,1,185,4.076783345232031,2021-05-09,2021-05-30,-21 days,14,0.7414036102546838
